STRING,OUTCOME
GBCHDFD,NO
BBEAFEAE,NO
EAHHHFCDAEFAIA,NO
HACJFFBG,NO
IAAAAGHFHDH,NO
CHDAGFJHIEBEDGGHCCHA,NO
HAIEDGCAEAI,NO
CIIDCF,NO
DIBJFGHHFCDE,NO
DBGJCEA,NO
GACEAJ,NO
IADEHFEDIDEBHGA,NO
FJFJHFIBDA,NO
AGAGGEBAHFA,NO
IGAAHJJAJBIF,NO
FFJEJCFD,NO
CADFIGGGDDEGCDEHEEDJ,NO
FCICHCJDBGDCAEHEAIH,NO
AFAIHHHFHAIBFE,NO
BDFACH,NO
HFFFEEAC,NO
EEFJGFJFGICJECAJ,NO
AAFECGACABCBIJFFH,NO
BCCCDIEEEFBHAEABBD,NO
CAIBCDE,NO
FGFAJFHAGEFF,NO
EGFDEBDCGJBAFCGG,NO
DFFHBIFCFJIDHC,NO
JGDBGHAFEGGAEB,NO
ADJGHBFAJIGBGHCJHJ,NO
JHDJGIABJDFJDI,NO
IFDCAIBEGBBDEAIFCGA,NO
ICECBFEIJGGGEFFJ,NO
EADHJCJIEGIHDGJIH,NO
DBEHEFEHFE,NO
CEJIHIABFICCF,NO
BFIAAE,NO
IFDJGIIGAGADAADGEJJ,NO
FADEGGAFFCBI,NO
CIGHCAJIDDIDEJIIH,NO
AEDHJGJJCIDH,NO
FCGBIFJHBBIHBEIHJICB,NO
BCJDEJFCGFHJ,NO
DEAEHCJEBJFCBHGHJFB,NO
CDCEBGHI,NO
HFHGEAHBHBEI,NO
DCHDBHIHCDI,NO
EECGEDBFEGJAHJ,NO
IBAJJFAGJEBHDHJD,NO
EFGFAGHD,NO
HHECGACDCJ,NO
FEFJFIHC,NO
ICJAJABGIGBEB,NO
EGDBFJ,NO
CDIBADGJDACAECJCDB,NO
CDJHFGAGAABHJCH,NO
BHCHIGIBCJHCDFB,NO
JEEAIFECCHBC,NO
HIEFHJJDFG,NO
AFIFDGJ,NO
AIAHADJCDAEIJHI,STEAL
GCDEBGFIJE,NO
JICDAHHDDDBBJ,NO
ADHEEIDGDFA,NO
FEJDCHBECGCEIFEBII,NO
CFGIDHD,NO
JHCFIFHJFIDJAFE,NO
JECEBGCFCBGEAFEJD,NO
FGBAEAIJHFGAFEEFIEC,NO
JIDBECCEHEDEAGEHID,NO
GIIGBF,NO
EGHFIIADBJCFHJA,NO
JIHEEDA,NO
BFBCIDIEGFAGIDB,NO
FDEAGGHAAH,NO
CAHIGDEBHBJHAFJE,NO
HEBBGCEAAAABBHEICIFC,NO
GGEACG,NO
CJCDFBHDBADHIECHHEDA,NO
BJDGIFAC,NO
ADECDJBJF,NO
FFEIDFCCCIAHBB,NO
HCFJJFFHBGBAHC,NO
JBBEDF,NO
CEEEFDBHEJ,NO
DGCFHGECGIC,NO
JCJDJIB,NO
GFHFHBHHGADGGJFHJFHB,NO
GFFFAIIIIAIIFEHJJBF,NO
CIFGGDJHIA,NO
AJFGHDDBFHEHBBBAAEA,NO
GFHHHIFABCHHIF,NO
HBHGEGFGFBHAEFBGGCHE,NO
CAEEJIECAGI,NO
BHEBFABCEJFCEC,NO
IIFABHA,NO
BIADJDIEFIHFFC,NO
DBFBDADICDJAF,NO
HGBICIGAFAJJHJJ,NO
AEFABJBICCCEGDDGG,NO
FJHFBGACDAGCGG,NO
BFGGBDEIGDDBHCAHFEE,NO
ACBGHCFJJF,NO
IEFFBIIGJFEEJCI,NO
BGDFEGJJBDEFDHCFAE,NO
JAEGJCDHHHIFFGFHID,NO
CECEACIEBCD,NO
EEHIHJCGFJJEEGIF,NO
FJGDADEBAAFGIDCJD,NO
DABDCBHBFJ,NO
JADFBIAACEADEJFEFEAE,NO
JBEHJACJHF,NO
CJEJIFBIGAHCHHID,NO
EADFEDHIJ,NO
IGIHBDIBE,NO
BJCFCGFCDCEDF,NO
GIHABIEADJBEGEIGJD,NO
AHIHHEEGABDG,NO
JGEGDHGFJ,NO
IAADEEFA,NO
HJBIGFEGGECFFIAB,NO
CBHCDGGHDIAAFHC,NO
FIHEEHBHBHJGDEJ,NO
DFBDAGGDEJCEB,NO
JIFCIIJHJFECHDC,NO
AAHCGF,NO
JIAEJC,NO
JBIJEECJIIA,NO
CDEFDDCABGCDGHJGB,NO
CFAAGDJ,NO
HAFHGDHJGIJDGGGCFJ,NO
DAEJJFECC,NO
EGCCJDDEECBAEFIEEJCJ,NO
EBHIEAFFBHIGIAFBICHC,NO
HJAGJAFAAI,NO
GGBBEFCBHHGCBGBDAC,NO
CABDDHG,NO
JEEIAIACEJJDJIIFG,NO
IGCFIF,NO
EBDIFICBAIJ,NO
FFHBGABEACDJJ,NO
FGHGIDHII,NO
DGCAIHIDCCFGAHF,NO
HEAGFHJDAF,NO
HGHDAJBIJ,NO
BGFBGC,NO
ADADJCHHJA,NO
CDBHIHJFJJB,NO
EIDEJAH,NO
GBFFJJAIIBFBCHHDD,NO
IHAIJGEJAEBJI,NO
BBEJBEHGEGEE,NO
AGHDAADBDHCGIEBCJB,NO
CCJFCFJGDBCJIJ,NO
EJEHDGFI,NO
CGBAEDDBIDFCDDBFH,NO
CAEHAJABFFEHEJ,NO
HIDDDBDCBBJCBCAI,NO
BFACHFGDJIIBG,NO
DDJDFDJHHGDAIG,NO
FBFJAC,NO
JJAEBJHEEEBA,NO
IGCJFJCDDCC,NO
IACDGDAJF,NO
BGFEIEGCBFF,NO
GHBCHEGGJBD,NO
EGCDGGEFCIGHBHJCBIFI,NO
EIIEBJJFHI,NO
GDHHADFHAFDHAAHH,STEAL
DIBFFDCJFDAHHIF,NO
JCEJCGEHBDFJDIDHI,NO
DFGGJBGI,NO
JAGCHBFDDAEFCBF,NO
BBHEFEAGDBFCDGEHHHH,NO
IDAGGEBAGHJ,NO
CHCGFGADJCBE,NO
ACAAJHCEDFEJCBD,NO
BACJAFJJEGGBDCFFJHC,NO
EFHADDFFA,STEAL
BHICFGAGBCDHBGFIHD,NO
DDFBDICCJGFEJICJACF,NO
ECJFDCJIGIEJCACBEDB,NO
DCIIDCHEDBHFIH,NO
GIDHII,NO
AGEADBGBHG,NO
AGIDEDG,NO
FJFDBBEJAEDGGEDBFAJ,NO
CEFJCEJDJ,NO
DGAIDHBAGFEGGFI,NO
ADDHHAGFGDGCFJJBHGJ,NO
HFBAFHFBHIHEHFCICH,NO
CAHIGDJEADHCEAJFFEDA,NO
HCCDDDI,NO
HCECFF,NO
FEJJIIDEFDG,NO
BFIHBEJIABIEAC,NO
HAIDCHJA,NO
FGGAAEFFAAAAGJFJE,NO
EEJHFHGCCCFIJ,NO
AAICFJC,NO
HHJEBED,NO
FCBAEADCHGCGCHHJBBJ,NO
DDCDBCCAEDAJJCFGDCFJ,NO
HGBHJHHDABJFCE,NO
GEEAJEIFGAIAG,NO
ECGCJDGIIHJB,NO
BEGEFHIAJGIHDJFIAAE,NO
CHEACAID,NO
GDCFEECJACE,NO
HFCJEFBIIGFEHHFJIA,NO
AIHHEBIIABFEEIJIF,NO
EGABFEHHEGBDAIAA,NO
BJHDHCICJEAHGJECA,NO
GGJDIAEFAGAEEDBDHBHI,NO
BBCGBD,NO
ECFCHCCJGECCAJI,NO
AJBGEGIDHDDGI,NO
IDIJGEIGCFED,NO
AAJHJFD,NO
CIIHBBBEDHDFJF,NO
FGHDHIDBEJIIAHFCFD,NO
DBHHDDIB,NO
DHJBJGCJAHGJCGHJH,NO
GDIFJBFGEJ,NO
AIAGIFHGBGJ,NO
ECEBGDHEIGIEDFIGI,NO
BDBAJCCFJCHJCIIFHAA,NO
IJCCECGIBAGHCIAJFJB,NO
HJJIHAGHFC,NO
DFBCBDCGDHDGIBFACA,NO
DFJEABABGHIDBGJA,NO
EECJDIIICHIIDEABHAI,NO
DJICGAFCBFJJJDFIFCG,NO
ICEDJIEJHHHGCBAJB,NO
AAAGHEDFIDA,NO
EHFGFEBEECJBEFBD,NO
IEEEJIECADBI,NO
GJCBFHFH,NO
JGHBDE,NO
HEFIFJHEBHBJGGCI,NO
FGIAHCADIHE,NO
IDIDJFDG,NO
AHBAIDIBCBFJGEFIJJAD,NO
GJAHDJCBEGCIDGICJHA,NO
DIGIIGJAGEHHDFFAG,NO
EDIIJF,NO
GIGIGFD,NO
CDADBFHEDBIDGE,NO
GDAJBGJABBIGH,NO
EIHDJCICJHDIC,NO
FFICJEGCDJB,NO
JGACBGCDDC,NO
ABAFFHEDABBDGDEFJD,NO
GFCCCHEJHGBJG,NO
JBEABAEDGBHICCBJA,NO
IAGBEAFEHFA,NO
BJIBAAGCHG,NO
CAIDABIIGGDGICJJ,NO
JGDEBF,NO
GGDCIGJJGFJBFGHBGDA,NO
JAIJBHDD,NO
FFIGJHIIHBGACHGDBCDD,NO
ABCEGCB,NO
DIEEBFEHGDEBEG,NO
CJBDFFGFHJABIAHIAF,NO
DAFGHH,NO
EDIEEHGDGGAGIGD,NO
AFEHHBAJIFJGCCFBGB,NO
IGIHFHBAAEEFCCI,NO
BDBJCGFACFIHIIHHDIBC,NO
DBHDAGBJAJIFI,NO
ABDECBICBFHCCDA,NO
JCCIDDJAHBJEDDDCJGJ,NO
EHIAHJACADBJEAHB,NO
JAEJBIAEDBCAADDBAJHG,NO
GDDJDFAAECECCFJJBCGI,NO
JGFJEGGBDEBAFCG,NO
EBFEGIDA,NO
ACIFGBGFGHCJBJJG,NO
BBEEFBJAIGBCCEIACBH,NO
EBGEEGDCJHA,NO
CAAFGDGAJCGAI,NO
CHCBBFBEIIEG,NO
EAGDDEC,NO
DBHJEAEBJEBGIJDGC,NO
JAGIDCEGAJI,NO
BFHFFCFGCEAIAIAJCFAF,NO
ADABDEIDIFCBJADBHD,NO
EEAJFHHFC,NO
GGDAGFJHBFGFFJJAHAA,NO
GIIAFC,NO
JIJEFDEAIBIH,NO
HECEGFFFACEGBG,NO
IIEEHGAHEBFA,NO
IJCIEEFJGJFJIJDJAE,NO
HJEHGJD,NO
GDHGGAFJBGGFBDA,NO
FACBHJIFAJ,NO
CDFIEGEHGD,NO
HFGBJBDAHFADH,NO
DHDAADEBFABIAEECAC,NO
FDADCIEDADDAJGFD,NO
FBHIDGIBGGIAJIFBHJA,NO
FCHIIB,NO
AJDFIEFEACEDADECEG,NO
BFEFEICDJHJFCB,NO
ECDAGJGEEJFJCDFDI,NO
AIIGAFEJAJJIAED,NO
ICJDBJDHBCFDB,NO
FBDJIGJFJHAEGIIH,NO
ADHDBJDDBDC,NO
FBFJDBEDDAEG,NO
DCJDCBGEGFFBGJACBFA,NO
FHGBFHEAA,NO
HEEHDFC,NO
DIHBAAIEEAHJFEG,NO
BCBAJCH,NO
BBFAFCI,NO
CEJICBFFEHAEB,NO
IDECDHEFEIA,NO
JAFBHFDHGBFBGCA,NO
HCJFDHHDIIIDAHIDBDCJ,NO
CHJCGJB,NO
CCFBFFJGAAHB,NO
JDGECIJAJBHJGFHEJ,NO
CDJIFCIGGFCGH,NO
GBIDDCF,NO
ADEFGDJJEIHFBBDAFGH,NO
HACDCIBFGEJFDB,NO
EHFAAJJDAABFHAJIAHDI,NO
IEBIFGGJGGHCBEFFH,NO
HEEEBAECGCEBHAEH,NO
BJCDEIEGEGHCF,NO
FCDAIDGID,NO
DHHCDAEDABE,NO
IBJCEFBFEGEB,NO
CCJFBEHDIGJGJIIFEB,NO
JACHFBCICJJGABIIJCIC,NO
JFEEGGHFCGFEEJBBJH,NO
DBAJFGJBHIBH,NO
ICHECAE,NO
DJJBFECAIACBBI,NO
EHIHFJFDH,NO
EGECDBBEFHHHAIJBHEIG,NO
HIIIHGBFGIEBIECIAAG,NO
IIBHGHBEDH,NO
FJBGDFEEJDDB,NO
BEAFICHEDAIBIEDJJIJ,NO
DIFICBEHEDIBBIFDHED,NO
HIJHJDGFH,NO
IGBHCIGIEDGCCACHIAHC,NO
AJCJIC,NO
DBBFICCAJAAHGFII,NO
DDIAJGABC,NO
JFEAHFCDFAJEBBDCJH,NO
CFBFJIGBBIDBHBJE,NO
GBFICHI,NO
BJDDJAEID,NO
HDCCIJIJCJAAC,NO
FHBBFG,NO
IBBHHI,NO
AECGJIB,NO
HGAAGIIADIBIIBG,NO
FBHGFIFFE,NO
HEIGEDGHHHC,NO
HCAIJDCFCIEAI,NO
CEJEFBH,NO
DJHIAFIHBDEGHGFCF,NO
EDIDDCICJ,NO
EJIEIHDEFG,NO
DIEHGFJGFBAHGDBGFDG,NO
DGFHHFHADIJJAGEGGAD,STEAL
FIFFDAEEG,NO
HABJGHADICIDJCGFB,STEAL
GAEHCGJGIJJCCBIGCJ,NO
CEIGEJABEBFAFDDFJ,NO
CEFEBAHCJGGJAIB,NO
GADIFHCDGA,NO
AAEDGACBDB,NO
FEAFIBBBFEFACICDAH,NO
ICIDFFJDJJFB,NO
AHICJIAH,NO
JEDGJDE,NO
GAIGIBFGDFABHFAADH,NO
FAGAEAHHCC,NO
ECGJJECIACBAIEGGDB,NO
GACBCGAECJHDEF,NO
HIICHCHBGEDHEACFHEC,NO
GAJGEBEDJGAICFIBDBE,NO
CDEFABAHBGAHEBDJJE,NO
AIJHCHBCH,NO
CFFDCB,NO
IEAFGAEDCJ,NO
BFCBIHI,NO
IACHAAJDBBII,NO
GGJBJHICHBDFGJF,NO
CJJGDFDHFGAJBHG,NO
AEJFHGFEHBDEIGDAIDH,NO
AHJGEEAFCB,NO
AEACGBHHHCAAEIG,NO
DIIDDFJBEEJIJJGH,NO
EGEAFIHAHEFJAJAHA,NO
HFFDFGA,NO
JDCDAHGAFAIBGEJJ,NO
DCEGGIBBGEAIB,NO
IDCGBEGGGBCGHAIF,NO
GHBFBGDGG,NO
IFFDCDAJEICBJJ,NO
DDGJGICIEFI,NO
CFCBEDBE,NO
DBABCBHH,NO
GAEDCFDCBD,NO
FHIJFJIEGJEDAFGDBDH,NO
BEFCDEBCIA,NO
HJFJEHEGCFFFJEECCHD,NO
IGJEJBEGIGBBFAAH,NO
HBCJBDHBDIJG,NO
EFCDGFJDBEFF,NO
BIEIEEJJEFJGFJ,NO
IGJJAAFJJAB,NO
AFBDDBBAHJJEFGIDCCBH,NO
EAJJGDJJIFF,NO
BACCBDDCJGDIGDIDHB,NO
CDJFAHJAGIAAGEFH,NO
JICHAGDGDJBGBH,NO
FBHJJFEFDCCJDCHJBIC,NO
HEHHDJFDDHGDGE,NO
EDGJDACJAFJJBHBD,NO
ABEIDGHHFH,NO
FEAGIHJFIIJDAAFA,NO
ICAEEEJ,NO
BAJAFDFHGIGAAEIB,NO
CEEFFECFDGFFIHID,NO
JEHBEEDHFCIEB,NO
GDHJBGEDEFBDDCIJ,NO
AEIIDDHFJ,NO
DBECIC,NO
BHGIIAADFFACIHDHDH,NO
FAJIDD,NO
HJJFBIIAEAAC,NO
IFCHAIB,NO
HACEIICCADFGBEAABG,NO
JHFCDHABABFJBFFHIFEC,NO
FDGDJCAEBHECJEHFH,NO
HFFABDGCJI,NO
FIAIEIG,NO
JDBGBFAHFDFGIGBFFAHG,NO
EDCBIEEFHC,NO
ICAIGCHDIIJ,NO
HEJAIHHFEEHCCBJE,NO
IGGHBFIBEFEJEBG,NO
DCIFGGJDE,NO
BBFCCHH,NO
AHBCJEGE,NO
AFABBGIACIJACHIF,NO
EHCFGDJAIFJID,NO
AADGAJCABGEBH,NO
JDDCBDDCJDFIEJCDHIJH,NO
JBGFCBCFHEAAHEEAABDH,NO
DHFGDFGJJAF,NO
HGGAHCJ,NO
GCAHECJH,NO
JFBEAGCJB,NO
GJJJJFAHHJHIJIC,NO
AGJGHAAFDHGDFEB,NO
ECEDEAJ,NO
CCJDDDIBFEHI,NO
ICICBGGGFDI,NO
JGAJCI,NO
IHDGACCGAGGHEF,NO
AJAFGHGAFFJBDFJID,NO
AAIGCAADH,NO
JADBHD,NO
IFFAEBIJDCG,NO
CFGBJGDDG,NO
BBJHJGGG,NO
AIIFBCGCEDCJJEADFF,NO
DCHJCBGHJBHAIAIC,NO
CAADHHCIEHBEFBCBGE,NO
HFFCGIFJCEIGBIBJHJJF,NO
EGHAJGJG,NO
JIGJGHJIEIDBBF,NO
EHBFDFACEDHJCJHC,NO
EGDGBFEAEHGAFJDGE,NO
HBJFBFAIGFEHIIGFBCJI,NO
FHDHCAJCD,NO
IJGHGFJBBBJ,NO
EABHHFEHHFGHFAIHHJ,NO
IGEEFAIFAAGAJF,NO
JGJGBAAIBAACJ,NO
EJJJIJ,NO
CBBJGGJBEEHD,NO
BIFGDCAFJHGEDBJIG,NO
IFDBGEEHHI,NO
FJHGJECBHFIAGD,NO
FCHDHGIFIHCDFGEG,NO
FFIGBGJEDHGCJD,NO
ACIEFIAI,NO
CDBFCBICFBFHJ,NO
EBDCHBCJGB,NO
EFDBBHJIGHIDFFIFF,NO
FAHGGEIBIEHIE,NO
EAHDBJGEFHGJJADHHGCI,NO
IBGHBDBDGHBBJCDIHHED,NO
GEDHFDJJBFDBGDBF,NO
ADGHAI,NO
EBGBCCBAAHDFIHFEEG,NO
AHAJBFE,NO
IFEJJDAIIC,NO
DBGAIHBHJEJCJIJ,NO
HGGBBEAJIJFDAAFI,NO
JIFEACEAJEHHBAHH,NO
DDGDJGJGFFIDI,NO
CIEAGEFJCGII,NO
DEAAAJ,NO
JFBGAEFIBG,NO
EBDJIA,NO
AGHDFEHHHHI,NO
GIEDDJ,NO
JDAIAHIGFBIGGGB,NO
BDCDCEBG,NO
FCCAHDAGFFA,NO
IDHJCHJDGJEIFIEJAF,NO
GHDIJFHJDAHADFDDGBH,STEAL
IBBEHAHIHFJGAFBFIG,NO
HDFEEADJJGBHDEC,NO
JIIFHIGCDDBCIAEBJE,NO
GEEEHDFEHJEC,NO
AHCGDGHE,NO
ECHIBE,NO
GEDBAFGICGCDHADBACC,STEAL
DGEICBBCJF,NO
JCGFBEAJHCEBFEBIA,NO
JFCFECDCEEGIGJEH,NO
HDEEIDJBGADGEIJ,NO
IJGCBCGFHCCHGHJCDC,NO
DCCFCCBIBDHCHA,NO
ABGGJDEECAFHCE,NO
DCHACDCDFBEBGHJ,NO
ADCFFJJCIIFAAIECJHB,NO
GBDHEBBDCJGCBFCCIG,NO
CGCIJHFGGDEJHI,NO
AACDBCJHFHBDBBCEE,NO
JAHEAJIAFBBH,NO
DDEDHGFCDGGAJJIJE,NO
DEFHDCAJCBIEB,NO
FIEJFEGEJJCGHA,NO
JGJHDCCBEBGBGE,NO
DCAEAJGEFJBABBBJAJ,NO
FEJCCHEIEFAGHE,NO
DCHHBBAJGDIJGGAG,NO
DJADHACDDABE,NO
DEHAFGAGGADI,NO
CIDDEH,NO
JFJJJBH,NO
FADAEHHAIDCI,NO
EHEJJDEFJGBB,NO
FHJAFCCGJGEE,NO
FBIEAJH,NO
FCDCBEJGDBADHFFCDDFA,NO
GFAIEEECEHEAEHFGDHCG,NO
JBADGEGDBF,NO
GAEDBIJGAFDHGJC,NO
FDBFJAIJIBIEIGDD,NO
DGDDCF,NO
CBDIFGJGGDFHC,NO
GIAEBGGDGHFIHFEEEF,NO
BIFEFE,NO
BCDBDACGDC,NO
FDGCFJEGHC,NO
EGAHDEIHF,NO
HCBGEFEHCGIC,NO
HAFFCFA,NO
IGIJEJCHAHAHDAEDDHA,NO
DDEGJEIII,NO
GCFFFFIBHJFIDFEJJAJI,NO
FEGHFFH,NO
JEBBHHFGIDDCFBJD,NO
FJIAGGGGDEHC,NO
FIJEGGFHJGFAA,NO
FJDDBHBGIEBDCHBCF,NO
AIJAGEDED,NO
GDFCHAIAAD,NO
GCCGAIHEHAEHH,NO
HFHAGIGEDHBJFHEJ,NO
BIDCFGGJ,NO
EJJCECBDFGG,NO
IADFHHDDJGGFJFCFABDA,NO
HDEAHADHAHI,STEAL
JBCFEEGBGFAFAJJA,NO
AHCDBGBDBBAADHHF,NO
IGGGHAEIIDCGDGAI,NO
JDBBAGJCDF,NO
AHAEIJFGFDAFCHACB,NO
HCCFDEIFJHFD,NO
AEGEDIHGGFDCGGDAIAEA,NO
ACDIFBBJD,NO
DFHABJBIDJ,NO
JAGCGHJGEIGBEBAHF,NO
GCDCHEHCIH,NO
CGAHEGBFJEE,NO
HJAJBABHICEFIEH,NO
HEGIIFCFCDBBHHF,NO
BGGIFBECCHFAHGBC,NO
CEFCCEDG,NO
ECBFHDHBEGIAFFJGHDCA,NO
HCFFHDECHFEJBGC,NO
JFHCEGIBDDIE,NO
JAEGEHEAII,NO
HJHFAGIECGBCCI,NO
ADFIHDEDDGAID,NO
ADCFBII,NO
DBJJCGBBCICBAFGAD,NO
IHJFDGEDFCBIEHBB,NO
BBIAGCDACGAHEEF,NO
JGJCGEIIIDH,NO
DIAGCHC,NO
BFDJIJJGHECDHBAFJG,NO
DIIAHABA,NO
HFFAJJIDAHDEDGEIF,NO
DAEAGABHEBHJE,NO
CJEDDHAEEBGB,NO
AGAEFFFFIBC,NO
FICHDEBBD,NO
CHFABGGHBCGCEIHG,NO
GICEGDCHBJGE,NO
DHAGICGDDBEEFFCAC,NO
HJHDCHHFBGFJCF,NO
EGGIJEG,NO
FHHEJGHJHGADEGJBJEA,NO
JDDJCG,NO
HCIGFDHBB,NO
GBBEGBAFAHBDACA,NO
AEIBJGBFHHIGIC,NO
IEIBJGICFA,NO
GGADGECBG,NO
CIEGJJCGHFH,NO
EEGHHHAFIHJEFDAJB,NO
JEIAECIDE,NO
FFIBCFJAHBCDJAHCB,NO
GHGIHAD,STEAL
HGIADHJEHDACFCFFJ,NO
GBIGCAJGGHIAGADDCI,NO
GEIBHABGEJBEH,NO
CBDDHIDED,NO
IHFCFIBEFGHBEEJIADH,NO
BGDGAIHDFCECAAAH,NO
HAFBCAAGG,NO
DIHDAJAIJAHGCC,NO
GGAADFGJHIAFDDAHDA,NO
GHDFCJHDHAGECACHBAFB,NO
JABADHCACHCCCHF,NO
HGDGHHDFCHJI,NO
FHADDCIFHGGBJBBC,STEAL
HAHCJFEAIEJCBDBGE,NO
GCECDF,NO
JBBFGCF,NO
ECBADF,NO
HAFGGJF,NO
IFJAIAAHHBAD,NO
HBICDDHGFIAHHFCBHJ,NO
CICEHGDCHAIBIFAE,NO
FJCJDDAFFCFABDJACB,NO
GFBBJAJCI,NO
CCBAIAHAIE,NO
AFADEDDJFEAGCFEBIJF,NO
HCFGGFHA,NO
GBIBAGIB,NO
ECJAAFIEFGGFIDBIGFJ,NO
GBFJBII,NO
EFFCHHCCB,NO
GFHBHJEEHGEGBGAFHI,NO
IDAHJCBBDHFFAEED,NO
IDGIBFIG,NO
IDIAAIDGGEDGFGIJ,NO
CAJIACBHHDEE,NO
AEJADGCICFGAGA,NO
BHGEBJAFEGDDHH,NO
BDJGGIGHHDAIJ,NO
FCFIFBDHG,NO
GDGEIJDCAFBFA,NO
JCJGHE,NO
JHHHDDBGFADJAJ,NO
GGEBGHBDB,NO
BCJCHIGJAEJEF,NO
FFDJIIFDBBA,NO
AIDBAHJFBIAGCDCDCG,NO
EJAEGBFJ,NO
EJAJFFEHCDII,NO
CIBABCBAFJCD,NO
DGJDJFHJCFGJBBHIAD,NO
DIDGEHADD,STEAL
BICHJDAACFFGAADC,NO
ECCEHFEDDAIF,NO
AFCAGIHCBEIDGGIBCG,NO
AIBABEABGCAEED,NO
DAHDFIIHABH,NO
FDEDIEHGA,NO
CJHCCHEEAHI,NO
IGFCGHG,NO
FHACAIBAAGJDFCEF,NO
JADDBCFEBCDFIFH,NO
BBFIEDABHCCEFHJJ,NO
CEBHHDEBI,NO
HGJFJHDCBJIEJBBE,NO
AFAEIJ,NO
AHBIIJDG,NO
EFJBBFDECDAEIJHCF,NO
JBBEBBJECCHHDAJ,NO
CEECBGIAGHDIA,NO
EHJJBGFAAHGJE,NO
CHIAJEBCDB,NO
DBABGBAIEDBGGE,NO
IFJCCHIFDIIDD,NO
CBCHHJJBJHJHFJCB,NO
ECJBDAI,NO
JDFGJBGECHIEA,NO
BAAHEAGIDCJDIAJGIEFJ,NO
EBCIHGAFDAAFGCHAJFA,NO
EFGIGFCCFAJEDGDBDGI,NO
BHHAJEDHFIADBFIGAI,NO
CFBIJGDFFHECDGEDHJ,NO
FBBIFGAHGDJBDJI,NO
GGAGDFDJIIJ,NO
GEHEHEBFAG,NO
HIDCHJ,NO
IIAIJIAGGE,NO
GFGJEADFGHIEIEE,NO
GIAJAFDGEBHBGFC,NO
JFDJDBGCBEJFJ,NO
HFGHJFEJDHBEFFHIGH,NO
CICJCGJHACIJ,NO
FEDJAE,NO
AHJBDAEFCHBAAE,NO
ICDCBGGFBAIFGDEI,NO
CECBFEHABCACGEHDCC,NO
IEGBFAADDIGJJJDIIC,NO
BJCHBDGDDEFHGAHF,NO
GCDEHEIGIEJDGJEJECBG,NO
AEAICHEJDBJAGCC,NO
CBGCGEJJHJADJI,NO
IFBCGH,NO
HJIHEIJIEFCDEFHCADGJ,NO
CFJJCAIGFBJJJIAIBI,NO
GIHECI,NO
AFECGDEBI,NO
EFEBBAABEHCEDIDFAHF,NO
IJGIIJG,NO
BBFAECIBBGJF,NO
GDDAHIAEEEBIDDBH,NO
FEJJCEEJFBHBEGBGFJ,NO
HJABHDBBIAIEADJAEIC,NO
AIFFAHCEGBDF,NO
IAJACIIBDCAABEIG,NO
BBFGHFIJJADJDFJHIBG,NO
EJHAHCIEHDIGBBCIEJE,NO
JFCBCF,NO
CACGEDH,NO
DJGAIGFIHIEFJICCGG,NO
ECBIIFBECBAH,NO
EEDGCADGAGHCGDCCCIIF,NO
ABJIEJIFIJHHFD,NO
ADHFFDFIDAC,NO
ACIBIBH,NO
HIAADGBBDHEEJ,NO
AGBEFF,NO
GECCEJCJCB,NO
BIDFICFBBFF,NO
BIAJGCCDJHHBJB,NO
DGGEBC,NO
BEHGFEIHEHH,NO
HEFIHFHFAH,NO
ICACABDICHJCJGCAGI,NO
CABAJAJCDBGFGHDJ,NO
BEHCEAFAH,NO
JIHGIAIFI,NO
IACJIJAIACBACH,NO
CBJJIGDCFCCCIDFJGAH,NO
IEBIAHEJBJHBJCD,NO
JCEEBEGCJ,NO
FFGHHG,NO
GGGAFJCFICDJDCBCEJFB,NO
GFJIIDFCA,NO
CDJBJBAC,NO
ACAFEEADJGICBFEFHECE,NO
JACIGH,NO
HBGABDDGDGJAADDGAFI,NO
DFCFIJGGDDJDFGBH,NO
AIAHGEJBJDFIJJDAD,NO
DFCCGGECEDGHCGIFBJG,NO
ABAFGEJJA,NO
GADAHDICBBEE,NO
FHJHGEAJIGEFBBFFAFC,NO
JBEJABFCAD,NO
ACBGHGFHGFCHJJCB,NO
IHGJEDICIBI,NO
EBFEEDGIJA,NO
HGEHEABJDFCD,NO
HICABJCBH,NO
JGAIEJCIH,NO
GEFGJADFIJBF,NO
DAEHIBJFABEDJBBDJ,NO
ICHDDBFJBFJEDJBIHG,NO
IEHBCJCIDDCDHFIDI,NO
FIDJBFBFFGECC,NO
JGJFADFIABHIFBBIID,NO
JHJDIEDE,NO
DEIDHIGGCCECDCBHHBB,NO
FBDCAHBAHIHAIH,NO
GEAGDB,NO
EDCIDCEECADAHA,NO
DCDJGCHFCDHAGAA,NO
EDIJEGEDEIBBB,NO
FEIFGCIBAFBBIGID,NO
BBDAJGCCJ,NO
ABHADDBFJCAJAFDGCII,STEAL
DIBHDHBFIHI,NO
IAFJAGJEFAG,NO
JBGGBJBIIEAGGBGB,NO
AFABDHGBJ,NO
JHCEAGCCJFGFBGBG,NO
GAFEJFC,NO
BGHAFE,NO
GBHCJDFGGJAACDDFA,NO
DICAJCDIGGHHGIEHAF,NO
JHHDCIIJIHJJHCE,NO
BHDFGIBBJDF,NO
EAFAIJFFJBDJABH,NO
BFBAIIEGHFJEGHFCJHB,NO
BGJDAICACDI,NO
BGCDCECIEAJFIE,NO
IBIFBFGGJCEDGCABCB,NO
CCDIBHEAFDCIACHE,NO
